review_id	sentiment	label_id	input_ids	review_body	date
11288	-1	0	[0, 713, 23204, 34, 5, 7735, 990, 39815, 1437, 1712, 5, 14893, 15, 5, 21764, 32, 10, 2579, 2842, 8, 5, 23298, 2272, 3195, 16, 7, 1597, 734, 29557, 2564, 839, 2129, 23204, 44660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater has the weirdest stitching  although the buttons on the sleeves are a nice touch and the hunter green color is to die...poor fit means poor sweater :)	2023-03-08T03:30:53Z
2658	1	2	[0, 100, 300, 42, 11, 5, 1275, 4, 24, 16, 10, 21677, 3195, 14, 16, 182, 1256, 4, 939, 524, 195, 108, 245, 113, 1437, 8, 24, 16, 5063, 350, 251, 3486, 350, 765, 4, 24, 16, 10, 2579, 1437, 1109, 2408, 4, 5, 1318, 16, 205, 8, 15, 2242, 19, 97, 5935, 31, 42, 1518, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I got this in the red. it is a muted color that is very pretty. i am 5'5""  and it is neither too long nor too short. it is a nice  light weight. the quality is good and on par with other purchases from this brand."	2023-03-08T03:30:53Z
13907	1	2	[0, 100, 657, 11021, 354, 7003, 101, 42, 1437, 8, 6215, 460, 34, 372, 1980, 328, 24, 34, 10, 2579, 5933, 1437, 98, 5, 22990, 4617, 64, 311, 12213, 10, 8443, 50, 10941, 1886, 6703, 4, 24, 18, 15898, 1437, 53, 45, 3229, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love camisoles like this  and retailer always has great ones! it has a nice length  so the lace detail can show underneath a jacket or shorter cardigan. it's fitted  but not tight.	2023-03-08T03:30:53Z
19407	-1	0	[0, 100, 21, 7671, 7, 5, 27360, 1521, 9, 5, 3588, 1437, 5, 33585, 1437, 5, 2342, 7928, 4469, 16576, 131, 959, 1437, 939, 2740, 5, 1275, 32847, 6184, 8, 19975, 5, 11743, 1242, 17414, 1437, 2933, 8089, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was attracted to the feminine design of the dress  the silhouette  the flouncy skirt; however  i ordered the red motif pattern and hated the splotchy  dark colors.	2023-03-08T03:30:53Z
13499	-1	0	[0, 100, 437, 4716, 1459, 1437, 53, 190, 114, 939, 3559, 75, 1437, 939, 206, 42, 1237, 182, 739, 1437, 965, 75, 1026, 34203, 23, 70, 1437, 8, 1374, 1326, 22018, 4, 24, 144, 2299, 473, 45, 11071, 5, 425, 4, 1468, 16, 7174, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm petite  but even if i weren't  i think this runs very large  isn't form flattering at all  and overall looks dull. it most definitely does not justify the price. material is thin.	2023-03-08T03:30:53Z
10943	0	1	[0, 100, 2740, 5, 13504, 73, 42692, 23358, 11, 1836, 3023, 462, 4, 24, 21, 350, 2016, 8, 9800, 7, 3568, 4, 24, 67, 7671, 98, 203, 784, 2544, 4, 5, 65, 939, 829, 531, 33, 283, 31, 10, 1400, 142, 24, 416, 56, 10, 319, 9, 44562, 15, 24, 4, 24, 355, 2408, 8, 21, 29747, 24203, 13, 127, 3989, 4, 5, 8089, 109, 914, 5, 2356, 804, 4, 5, 5933, 67, 2856, 5, 1421, 18, 2356, 4, 24, 95, 399, 75, 173, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered the navy/gray combo in size xl. it was too heavy and uncomfortable to wear. it also attracted so much lint. the one i received must have come from a store because it already had a lot of fuzz on it. it added weight and was unflattering for my shape. the colors do match the photos online. the length also matches the model's photos. it just didn't work for me.	2023-03-08T03:30:53Z
5138	-1	0	[0, 7199, 23, 70, 7898, 2050, 23, 13977, 25, 2528, 259, 30, 2356, 4, 939, 33, 1810, 10762, 8, 524, 11875, 1437, 8, 42, 156, 162, 356, 380, 70, 198, 4, 939, 524, 26645, 10, 2735, 1836, 74, 4577, 42, 12, 939, 524, 195, 108, 698, 113, 8, 2740, 10, 4761, 4, 67, 1437, 24, 34422, 223, 10, 828, 23, 5, 13977, 4, 65, 2579, 631, 59, 5, 6353, 16, 14, 24, 16, 45, 192, 149, 4, 6992, 1437, 939, 3584, 42, 7, 213, 19, 239, 13332, 15346, 31296, 53, 524, 3357, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Not at all tapered at waist as suggested here by photos. i have wide shoulders and am slim  and this made me look big all around. i am doubtful a smaller size would correct this- i am 5'10"" and ordered a medium. also  it curls under a bit at the waist. one nice thing about the cream is that it is not see through. anyway  i purchased this to go with high waisted skirts but am returning."	2023-03-08T03:30:53Z
9262	1	2	[0, 31091, 4301, 1437, 3793, 13178, 299, 8, 13344, 4, 939, 206, 24, 18, 2425, 7, 28, 10, 4105, 1719, 12, 658, 53, 939, 437, 2498, 24, 25, 10, 7174, 1437, 1109, 12, 4301, 1035, 7490, 15, 209, 2131, 2131, 360, 4, 5, 299, 34, 10, 7082, 33827, 198, 5, 2576, 61, 939, 399, 75, 4883, 77, 939, 2740, 24, 1437, 53, 939, 101, 24, 8, 24, 2856, 5, 356, 11, 5, 2356, 4, 8, 5, 13344, 32, 182, 614, 12, 8267, 111, 218, 75, 1057, 106, 62, 198, 110, 13977, 4, 456, 1437, 939, 101, 14, 4, 103, 429, 236, 7, 3568, 10, 740, 5602, 12213, 142, 24, 18, 10, 7174, 13178, 53, 939, 437, 2051, 25, 12, 354, 4, 939, 2162, 24, 939, 2, 1, 1]	Lightweight  soft cotton top and shorts. i think it's meant to be a beach cover-up but i'm wearing it as a thin  light-weight summer outfit on these hot hot days. the top has a loose elastic around the bottom which i didn't realize when i ordered it  but i like it and it matches the look in the photos. and the shorts are very low-cut - don't expect them up around your waist. again  i like that. some might want to wear a cami underneath because it's a thin cotton but i'm fine as-is. i bought it i	2023-03-08T03:30:53Z
10601	0	1	[0, 100, 802, 42, 21, 10, 4045, 1521, 53, 24, 16, 350, 2233, 219, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I thought this was a sweet design but it is too boxy for me.	2023-03-08T03:30:53Z
13810	-1	0	[0, 713, 34, 215, 11522, 27311, 4, 939, 437, 195, 108, 288, 8, 727, 23246, 1437, 2740, 37863, 29, 4716, 1459, 36, 179, 5, 7974, 3195, 322, 5, 27595, 23, 5, 11044, 5909, 2323, 11, 5, 1692, 9, 127, 11044, 12846, 24, 1326, 182, 29747, 24203, 1437, 8, 24, 18, 182, 9015, 4, 939, 437, 129, 195, 108, 288, 8, 416, 5, 27595, 2323, 23, 215, 10, 239, 477, 15, 162, 4, 874, 5, 27595, 5, 23204, 16, 70, 2850, 2962, 3804, 62, 147, 24, 18, 842, 21831, 1437, 8, 24, 22475, 27912, 8, 16, 182, 3925, 31, 89, 159, 4, 182, 1481, 1115, 13802, 23204, 8, 45, 34203, 23, 70, 3867, 47, 33, 110, 3701, 30, 110, 2380, 7, 20280, 2, 1, 1, 1, 1, 1, 1]	This has such awful proportions. i'm 5'0 and 100 lbs  ordered xxs petite (in the neutral color). the seam at the bust literally hits in the middle of my bust!! it looks very unflattering  and it's very pronounced. i'm only 5'0 and already the seam hits at such a high point on me. below the seam the sweater is all scrunched up where it's sewed  and it balloons outward and is very square from there down. very shapeless sweater and not flattering at all unless you have your arms by your sides to hi	2023-03-08T03:30:53Z
15985	-1	0	[0, 100, 348, 57, 2498, 209, 13344, 13, 107, 1437, 939, 173, 751, 8, 24, 21, 372, 7, 33, 3473, 1236, 12001, 13344, 14, 58, 95, 5, 1969, 5933, 4, 5, 10199, 1318, 15, 209, 13344, 36, 463, 171, 171, 97, 6215, 1964, 43, 34, 1613, 159, 4, 686, 1437, 51, 214, 372, 77, 47, 860, 106, 15, 11, 5, 1400, 7586, 24810, 1437, 3473, 1437, 34203, 1437, 53, 77, 209, 32, 10610, 13, 10, 183, 51, 120, 98, 13596, 66, 14, 939, 619, 101, 939, 240, 10, 7494, 7, 489, 106, 15, 4, 939, 5328, 209, 484, 498, 1437, 4005, 159, 15, 10, 3487, 6921, 6369, 2204, 1437, 8, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a	2023-03-08T03:30:53Z
13974	1	2	[0, 100, 524, 11, 657, 19, 42, 27115, 636, 1437, 939, 3568, 24, 19, 960, 1437, 10844, 1437, 2084, 6149, 1033, 8, 95, 326, 6183, 328, 2422, 3137, 24382, 1437, 1318, 1521, 4, 1237, 10, 828, 739, 53, 939, 101, 14, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am in love with this tunic  i wear it with everything  jeans  leggings and just tights! super comfy  quality design. runs a bit large but i like that.	2023-03-08T03:30:53Z
6112	0	1	[0, 28965, 35, 3793, 1468, 1437, 11962, 6184, 111, 53, 2299, 10, 671, 25, 95, 399, 75, 2564, 235, 4, 1437, 1437, 1437, 1437, 2564, 35, 939, 524, 10, 411, 11, 144, 13657, 8, 716, 15, 5, 1836, 5966, 111, 939, 2740, 5, 1836, 650, 4, 24, 2564, 15995, 198, 127, 11044, 111, 53, 5, 4946, 13133, 21, 5072, 23, 5, 1312, 9, 127, 7050, 111, 98, 14, 127, 22712, 58, 9316, 6555, 32275, 12322, 4735, 8, 29747, 24203, 11, 5, 1692, 4, 939, 348, 685, 10, 828, 9, 2408, 682, 111, 98, 939, 437, 55, 9, 10, 2491, 102, 1437, 87, 2491, 428, 209, 360, 111, 53, 42, 1979, 75, 173, 13, 162, 50, 939, 4744, 1268, 19, 10, 4007, 2, 1, 1, 1, 1, 1, 1]	Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad	2023-03-08T03:30:53Z
7023	-1	0	[0, 100, 37282, 5, 619, 8, 847, 9, 209, 25069, 5229, 293, 1437, 53, 5, 1318, 34, 20998, 127, 3975, 11, 6215, 4, 5916, 1437, 24449, 1437, 8, 1473, 3568, 8, 7366, 71, 95, 65, 183, 4, 939, 619, 25, 114, 939, 14260, 127, 418, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.	2023-03-08T03:30:53Z
10200	1	2	[0, 16587, 1437, 657, 657, 42, 299, 4, 24, 18, 300, 10, 410, 828, 9, 10, 3763, 38187, 260, 16464, 396, 145, 81, 12, 627, 12, 8766, 4, 939, 3805, 7, 3568, 10, 650, 11, 6215, 1437, 53, 5, 4761, 21, 5, 169, 7, 213, 13, 162, 4, 24, 18, 45, 251, 1437, 8, 5, 2496, 3335, 4926, 15, 5, 45, 12, 27752, 526, 4, 114, 47, 64, 213, 227, 80, 10070, 1437, 218, 75, 120, 5, 2735, 65, 4, 8, 939, 657, 5, 13686, 9, 5718, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love  love love this top. it's got a little bit of a native american vibe without being over-the-top. i tend to wear a small in retailer  but the medium was the way to go for me. it's not long  and the style errs on the not-tight side. if you can go between two sizes  don't get the smaller one. and i love the shade of yellow!	2023-03-08T03:30:53Z
11022	1	2	[0, 133, 13344, 33, 10, 37919, 356, 53, 33, 95, 10, 2842, 9, 4140, 7, 106, 61, 16, 372, 13, 2396, 49, 3989, 4, 939, 437, 195, 4, 406, 113, 9680, 29882, 8, 5, 13344, 478, 59, 195, 113, 159, 127, 18781, 61, 16, 95, 251, 615, 7, 1719, 53, 202, 13350, 4, 5, 1132, 18, 2564, 53, 41783, 70, 81, 4, 5, 389, 18, 851, 10, 4600, 19780, 356, 53, 202, 2564, 11, 5, 13977, 4, 939, 33, 5, 13504, 8, 5, 32184, 4, 2299, 5940, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The shorts have a linen look but have just a touch of stretch to them which is great for keeping their shape. i'm 5.7"" 140lbs and the shorts hit about 5"" down my thigh which is just long enough to cover but still sexy. the 29's fit but snug all over. the 30's gave a looser look but still fit in the waist. i have the navy and the mango. definitely recommend."	2023-03-08T03:30:53Z
14124	1	2	[0, 100, 21, 35554, 3911, 7, 465, 42, 2125, 11, 388, 23, 127, 400, 1400, 4, 24, 18, 10, 182, 3473, 299, 19, 2710, 9, 929, 4, 5, 129, 3633, 939, 33, 2624, 24, 16, 14, 24, 18, 10, 828, 21592, 12, 25732, 4, 2162, 24, 11, 41, 3023, 29, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was pleasantly surprised to find this piece in stock at my local store. it's a very comfortable top with plenty of room. the only criticism i have regarding it is that it's a bit maternity-esque. bought it in an xs.	2023-03-08T03:30:53Z
12087	1	2	[0, 9325, 225, 6923, 10, 1763, 9, 239, 13332, 15346, 34018, 9304, 13, 10, 150, 8, 209, 32, 1969, 328, 657, 5, 10199, 479, 40, 28, 441, 7, 3568, 209, 11, 5, 2428, 1437, 1035, 1437, 8, 88, 1136, 4, 2162, 5, 132, 4716, 1459, 8, 5, 2564, 16, 1969, 4, 2579, 385, 31766, 8, 1955, 34203, 4, 190, 5, 4716, 1459, 1237, 251, 8, 40, 33, 7, 3568, 19, 10, 239, 19728, 1195, 87, 20250, 4, 2162, 5, 909, 8, 2053, 59, 4906, 5, 1104, 1763, 25, 157, 4, 182, 182, 2579, 8, 939, 524, 182, 1372, 19, 42, 2229, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Been wanting a pair of high waisted sailor pants for a while and these are perfect! love the fabric . will be able to wear these in the spring  summer  and into fall. bought the 2 petite and the fit is perfect. nice drape and figure flattering. even the petite runs long and will have to wear with a high heel rather than flats. bought the black and thinking about purchasing the white pair as well. very very nice and i am very happy with this purchase.	2023-03-08T03:30:53Z
5662	1	2	[0, 100, 657, 209, 10844, 4, 5, 10397, 16, 2579, 615, 13, 173, 4, 51, 2564, 157, 198, 5, 13977, 8, 33, 95, 5, 235, 1084, 12, 15839, 6958, 1437, 7, 146, 106, 14160, 12, 45, 3795, 10844, 23, 70, 4, 939, 524, 10, 25172, 23324, 10304, 4, 182, 3473, 350, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love these jeans. the wash is nice enough for work. they fit well around the waist and have just the right mid-rise height  to make them stylish- not mom jeans at all. i am a pilcro convert. very comfortable too.	2023-03-08T03:30:53Z
4172	1	2	[0, 771, 17184, 7, 907, 42, 3588, 1437, 53, 5, 11044, 443, 21, 169, 350, 650, 4, 25, 939, 439, 62, 10070, 1437, 5, 28762, 880, 7, 28, 350, 251, 1437, 8, 939, 74, 33, 7, 33, 24, 15992, 1437, 939, 4443, 4, 99, 10, 9208, 4, 1437, 53, 1437, 114, 47, 32, 650, 7050, 196, 1437, 172, 42, 16, 110, 3588, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Wanted to buy this dress  but the bust area was way too small. as i went up sizes  the torso began to be too long  and i would have to have it altered  i guess. what a shame.  but  if you are small chested  then this is your dress.	2023-03-08T03:30:53Z
2600	-1	0	[0, 713, 16, 5, 132, 1187, 86, 939, 348, 3584, 10, 385, 13887, 299, 8, 1835, 24, 741, 73, 438, 24, 21, 3841, 2382, 129, 4, 258, 13657, 58, 99, 939, 1701, 7, 28, 9881, 13657, 7, 28, 10610, 19, 10, 1763, 9, 10844, 1437, 878, 22379, 8771, 1437, 4753, 4, 939, 109, 45, 3841, 2382, 42, 761, 9, 9881, 6399, 4, 24, 16, 156, 66, 9, 33803, 261, 1437, 8, 14, 18, 5, 936, 939, 206, 4, 1437, 939, 3584, 42, 11, 5, 3984, 3195, 8, 24, 16, 10, 9869, 3195, 1437, 23835, 15481, 1437, 630, 75, 32645, 4, 5, 21764, 32, 10, 828, 251, 53, 939, 115, 697, 19, 14, 480, 939, 95, 3148, 106, 62, 4, 25, 10, 326, 7363, 42041, 1437, 24, 21, 2]	This is the 2nd time i've purchased a dolan top and returned it b/c it was dry clean only. both tops were what i consider to be casual tops to be worn with a pair of jeans  running errands  etc. i do not dry clean this kind of casual shirt. it is made out of rayon  and that's the problem i think.  i purchased this in the wine color and it is a lovely color  hangs nicely  doesn't cling. the sleeves are a bit long but i could live with that -- i just pushed them up. as a turtleneck  it was a bit l	2023-03-08T03:30:53Z
1302	0	1	[0, 100, 2740, 209, 9304, 11, 909, 8, 11225, 4, 5, 6184, 16, 372, 1437, 53, 5, 39328, 8, 2564, 32, 169, 160, 4, 939, 2333, 3568, 41, 290, 50, 10, 4761, 11, 6215, 4, 939, 2740, 209, 9304, 11, 10, 158, 1437, 316, 1437, 8, 316, 4716, 1459, 4, 5, 158, 888, 2564, 1437, 53, 89, 16, 117, 4140, 11, 209, 15898, 9304, 4, 51, 58, 182, 9800, 7, 1656, 50, 2662, 11, 4, 959, 1437, 114, 47, 214, 2934, 62, 70, 183, 8, 45, 608, 203, 1375, 198, 1437, 209, 9304, 32, 1969, 328, 5, 5780, 16, 372, 11, 258, 909, 8, 11225, 4, 939, 1705, 75, 2845, 61, 65, 939, 6640, 275, 4, 2813, 3553, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered these pants in black and brick. the pattern is great  but the sizing and fit are way off. i usually wear an 8 or a medium in retailer. i ordered these pants in a 10  12  and 12 petite. the 10 actually fit  but there is no stretch in these fitted pants. they were very uncomfortable to walk or sit in. however  if you're standing up all day and not doing much moving around  these pants are perfect! the print is great in both black and brick. i couldn't decide which one i liked best. wish th	2023-03-08T03:30:53Z
18519	0	1	[0, 100, 269, 770, 7, 657, 42, 6399, 4, 24, 1415, 98, 2579, 8, 3035, 13, 1035, 8, 939, 218, 75, 308, 932, 14327, 4, 5, 3195, 21, 269, 2579, 1437, 182, 35040, 27360, 4, 939, 524, 10, 410, 350, 765, 13, 42, 2496, 600, 4, 939, 524, 195, 16935, 4, 112, 10468, 1437, 11061, 23246, 2740, 41, 37863, 29, 8, 24, 21, 202, 350, 1810, 4, 5, 526, 3369, 2629, 376, 62, 10, 410, 350, 239, 13, 127, 25896, 1437, 53, 939, 2773, 115, 348, 1690, 17670, 167, 62, 10, 828, 8, 51, 1017, 33, 57, 2051, 4, 939, 206, 42, 74, 356, 372, 15, 26647, 390, 1437, 53, 15, 162, 24, 1415, 101, 10, 12371, 219, 14072, 4, 2, 1, 1, 1, 1, 1, 1, 1]	I really wanted to love this shirt. it looked so nice and cool for summer and i don't own anything purple. the color was really nice  very subtly feminine. i am a little too short for this style though. i am 5 ft. 1 inch  105 lbs ordered an xxs and it was still too wide. the side slits came up a little too high for my liking  but i easily could've stitched those up a bit and they'd have been fine. i think this would look great on taller women  but on me it looked like a dumpy sack.	2023-03-08T03:30:53Z
12712	1	2	[0, 24989, 87, 5, 3195, 36, 118, 300, 5, 1458, 3195, 43, 1437, 61, 16, 372, 1437, 939, 206, 127, 2674, 233, 59, 42, 8443, 16, 14, 5, 21764, 32, 888, 251, 615, 4, 939, 524, 195, 108, 406, 113, 8, 5, 21764, 283, 235, 7, 127, 36093, 1437, 114, 45, 95, 10, 29826, 1181, 2500, 127, 1420, 4, 24, 18, 67, 300, 103, 4140, 7, 24, 98, 24, 630, 75, 146, 47, 619, 7, 13116, 25, 47, 3568, 24, 131, 47, 64, 517, 11, 24, 44660, 24, 18, 182, 3473, 8, 1256, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Other than the color (i got the rose color)  which is great  i think my favorite part about this jacket is that the sleeves are actually long enough. i am 5'7"" and the sleeves come right to my wrists  if not just a tad longer onto my hands. it's also got some stretch to it so it doesn't make you feel to stiff as you wear it; you can move in it :) it's very comfortable and pretty."	2023-03-08T03:30:53Z
6942	-1	0	[0, 713, 3588, 21, 15652, 359, 2564, 372, 328, 31433, 4735, 1437, 939, 56, 7, 671, 24, 187, 24, 938, 75, 9321, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress was adorable & fit great! regrettably  i had to return it since it wasn't lined.	2023-03-08T03:30:53Z
